w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35
NA	1	CT08	01	2019-01-07 00:00:38	00	D8	03	NULL	-106.99410845257	0	0	30.9716796875	NULL	NULL	99.978637695312	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:00:38	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:01:57	00	B2	03	NULL	43.099074185403	0	0	16.793212890625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.05810546875	0	2019-01-07 00:01:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:03:18	00	97	03	NULL	43.673199470963	0	0	16.710815429687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.119140625	0	2019-01-07 00:03:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:04:37	00	00	FF	NULL	-106.99410845257	0	0	-140	NULL	NULL	-100	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:04:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:05:57	00	57	03	NULL	45.254298424913	0	0	16.515502929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.9736328125	0	2019-01-07 00:05:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:07:17	00	0C	03	NULL	-100.76590116629	0	0	-136.83837890625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	187.5	0	2019-01-07 00:07:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:08:37	00	1F	03	NULL	-32.928940723819	0	0	16.344604492187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	15.56396484375	0	2019-01-07 00:08:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:09:57	00	08	03	NULL	46.829385595768	0	0	16.2744140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.40087890625	0	2019-01-07 00:09:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:11:18	00	FF	03	NULL	-39.130094986173	0	0	17.028198242187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-988.28125	0	2019-01-07 00:11:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:12:37	00	E3	03	NULL	47.105927618132	0	0	59.911499023438	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.40087890625	0	2019-01-07 00:12:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:13:57	00	D5	03	NULL	47.111939401226	0	0	16.118774414062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.27880859375	0	2019-01-07 00:13:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:15:17	00	C4	03	NULL	46.958638932307	0	0	16.06689453125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.27880859375	0	2019-01-07 00:15:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:16:37	00	B8	03	NULL	47.535770109414	0	0	16.0302734375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.15673828125	0	2019-01-07 00:16:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:17:57	00	AB	03	NULL	47.830347481063	0	0	15.990600585937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.15673828125	0	2019-01-07 00:17:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:19:17	00	A7	03	NULL	47.97463027534	0	0	15.978393554687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.9736328125	0	2019-01-07 00:19:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:20:37	00	B6	03	NULL	47.968618492245	0	0	16.024169921875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.66845703125	0	2019-01-07 00:20:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:21:57	00	BC	03	NULL	47.538776000962	0	0	16.04248046875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.79052734375	0	2019-01-07 00:21:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:23:18	00	C4	03	NULL	47.111939401226	0	0	16.06689453125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.2412109375	0	2019-01-07 00:23:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:24:37	00	D0	03	NULL	47.123962967416	0	0	16.103515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.875	0	2019-01-07 00:24:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:25:58	00	D9	03	NULL	45.876517975231	0	0	16.130981445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.630859375	0	2019-01-07 00:25:58	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:27:17	00	E3	03	NULL	46.267283876398	0	0	16.161499023437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.7763671875	0	2019-01-07 00:27:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:28:38	00	EE	03	NULL	45.410604785379	0	0	16.195068359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.5322265625	0	2019-01-07 00:28:38	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:30:50	00	05	03	NULL	45.119033305278	0	0	16.265258789062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.5322265625	0	2019-01-07 00:30:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:32:11	00	B0	39	NULL	-59.188409282193	0	0	-101.181640625	NULL	NULL	-75.506591796875	NULL	NULL	NULL	NULL	-1765.13671875	0	2019-01-07 00:32:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:33:30	00	27	03	NULL	43.832511722977	0	0	16.369018554687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-1514.6484375	0	2019-01-07 00:33:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:34:50	00	3A	03	NULL	43.492845978117	0	0	16.427001953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	44.921875	0	2019-01-07 00:34:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:36:10	00	C3	88	NULL	-55.72562221955	0	0	-84.717407226562	NULL	NULL	99.8291015625	NULL	NULL	NULL	NULL	1671.875	0	2019-01-07 00:36:10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:37:29	00	4C	03	NULL	43.258386437417	0	0	16.48193359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.59326171875	0	2019-01-07 00:37:29	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:38:50	00	53	03	NULL	43.102080076951	0	0	16.503295898437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	45.59326171875	0	2019-01-07 00:38:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:40:11	00	A0	FF	NULL	89.170373932909	0	0	-72.32421875	NULL	NULL	74.810791015625	NULL	NULL	NULL	NULL	-1984.619140625	0	2019-01-07 00:40:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:41:30	00	00	FF	NULL	-106.99410845257	0	0	29.53125	NULL	NULL	93.124389648438	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:41:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:42:50	00	A0	FF	NULL	-28.883010700974	0	0	-22.32421875	NULL	NULL	3.7139892578125	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:42:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:44:11	00	00	00	NULL	-106.99410845257	0	0	-140	NULL	NULL	-100	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:44:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:45:30	00	00	00	NULL	-106.99410845257	0	0	-140	NULL	NULL	-100	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:45:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:46:50	00	00	00	NULL	-106.99410845257	0	0	-140	NULL	NULL	-100	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:46:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:48:11	00	00	00	NULL	-106.99410845257	0	0	-140	NULL	NULL	-100	NULL	NULL	NULL	NULL	-2000	0	2019-01-07 00:48:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-07 00:49:30	00	0D	08	NULL	-46.936395334856	0	0	-130.58532714844	NULL	NULL	-88.043212890625	NULL	NULL	NULL	NULL	-1248.046875	0	2019-01-07 00:49:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
