w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35
NA	1	CT08	01	2019-01-20 00:01:11	00	20	03	NULL	-32.928940723819	0	0	-95.37109375	NULL	NULL	99.4873046875	NULL	NULL	NULL	NULL	2.74658203125	0	2019-01-20 00:01:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:10:38	00	DB	03	NULL	42.741373091259	0	0	20.824584960937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.9169921875	0	2019-01-20 00:10:38	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:11:50	00	DE	03	NULL	13.193459179993	0	0	20.833740234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	378.47900390625	0	2019-01-20 00:11:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:13:15	00	C5	03	NULL	43.207286281111	0	0	20.757446289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.10009765625	0	2019-01-20 00:13:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:14:32	00	1A	03	NULL	11.005170133462	0	0	-92.264404296875	NULL	NULL	99.3896484375	NULL	NULL	NULL	NULL	-496.09375	0	2019-01-20 00:14:32	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:15:55	00	27	03	NULL	34.448118311891	0	0	53.087768554688	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000	0	2019-01-20 00:15:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:21:14	00	00	03	NULL	-106.99410845257	0	0	58.4375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-2000	0	2019-01-20 00:21:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:34:11	00	59	03	NULL	43.213298064206	0	0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0	2019-01-20 00:34:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:35:28	00	57	03	NULL	43.213298064206	0	0	20.421752929687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.58837890625	0	2019-01-20 00:35:28	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:36:49	00	5D	03	NULL	43.24335697968	0	0	20.440063476562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0	2019-01-20 00:36:49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:38:05	00	59	03	NULL	43.300468919081	0	0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0	2019-01-20 00:38:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:39:27	00	59	03	NULL	43.498857761212	0	0	20.427856445312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0	2019-01-20 00:39:27	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2019-01-20 00:40:48	00	A5	03	NULL	48.06781291331	0	0	48.784790039062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	-996.09375	0	2019-01-20 00:40:48	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
