w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35
NA	1	CT08	01	2018-12-10 00:00:54	00	45	03	NULL	47.496693519298	0	0	21.929321289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	38.9404296875	0	2018-12-10 00:00:54	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:02:13	00	45	03	NULL	46.781291331009	0	0	21.929321289062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.24560546875	0	2018-12-10 00:02:13	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:03:33	00	42	03	NULL	46.62799086209	0	0	21.920166015625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.1845703125	0	2018-12-10 00:03:33	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:04:53	00	3C	03	NULL	46.49873752555	0	0	21.90185546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.0625	0	2018-12-10 00:04:53	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:06:13	00	2C	03	NULL	49.336299146327	0	0	21.85302734375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.6728515625	0	2018-12-10 00:06:13	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:07:32	00	DE	03	NULL	50.484549717446	0	0	21.614990234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0	2018-12-10 00:07:32	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:08:52	00	81	03	NULL	51.317181676085	0	0	21.331176757812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.32080078125	0	2018-12-10 00:08:52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:10:12	00	66	03	NULL	49.907418540339	0	0	21.248779296875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	39.9169921875	0	2018-12-10 00:10:12	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:11:31	00	5F	03	NULL	49.751112179873	0	0	21.227416992187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.6494140625	0	2018-12-10 00:11:31	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:12:50	00	55	03	NULL	51.004568955152	0	0	21.196899414062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.83251953125	0	2018-12-10 00:12:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:14:10	00	47	03	NULL	51.617770830828	0	0	21.154174804687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.71044921875	0	2018-12-10 00:14:10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:15:30	00	3A	03	NULL	51.89731874474	0	0	21.114501953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	40.83251953125	0	2018-12-10 00:15:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:16:49	00	1D	03	NULL	52.321149452928	0	0	21.026000976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.19873046875	0	2018-12-10 00:16:49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:18:10	00	03	03	NULL	52.766021401948	0	0	20.946655273437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.07666015625	0	2018-12-10 00:18:10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:19:29	00	EC	03	NULL	53.469400024047	0	0	20.87646484375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.3818359375	0	2018-12-10 00:19:29	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:20:49	00	CE	03	NULL	53.896236623783	0	0	20.784912109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.05322265625	0	2018-12-10 00:20:49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:23:00	00	82	03	NULL	54.879163159793	0	0	20.552978515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.6259765625	0	2018-12-10 00:23:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:24:20	00	6E	03	NULL	54.879163159793	0	0	20.491943359375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.80908203125	0	2018-12-10 00:24:20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:25:40	00	51	03	NULL	55.02344595407	0	0	20.403442382812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.8701171875	0	2018-12-10 00:25:40	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:26:59	00	47	03	NULL	55.032463628712	0	0	20.372924804687	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.9921875	0	2018-12-10 00:26:59	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:28:19	00	3B	03	NULL	55.70277744379	0	0	20.336303710937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.05322265625	0	2018-12-10 00:28:19	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:29:39	00	2E	03	NULL	56.024407839365	0	0	20.296630859375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.1142578125	0	2018-12-10 00:29:39	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:30:58	00	21	03	NULL	56.529397619334	0	0	20.256958007812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0	2018-12-10 00:30:58	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:32:18	00	14	03	NULL	56.727786461464	0	0	20.21728515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	41.80908203125	0	2018-12-10 00:32:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:33:38	00	09	03	NULL	57.016352050018	0	0	20.183715820312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.1142578125	0	2018-12-10 00:33:38	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:34:58	00	FC	03	NULL	57.007334375376	0	0	20.14404296875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.29736328125	0	2018-12-10 00:34:58	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:36:17	00	E5	03	NULL	57.422147408921	0	0	20.073852539062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.29736328125	0	2018-12-10 00:36:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:37:37	00	D1	03	NULL	57.695683539738	0	0	20.012817382812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.48046875	0	2018-12-10 00:37:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:38:57	00	BF	03	NULL	57.69267764819	0	0	19.957885742187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0	2018-12-10 00:38:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:40:16	00	AC	03	NULL	57.689671756643	0	0	19.89990234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0	2018-12-10 00:40:16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:41:36	00	99	03	NULL	57.981243236744	0	0	19.841918945312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.3583984375	0	2018-12-10 00:41:36	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:42:56	00	85	03	NULL	57.410123842732	0	0	19.780883789062	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.6025390625	0	2018-12-10 00:42:56	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:44:16	00	78	03	NULL	58.26680293375	0	0	19.7412109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.78564453125	0	2018-12-10 00:44:16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:45:36	00	62	03	NULL	58.516291932187	0	0	19.674072265625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.724609375	0	2018-12-10 00:45:36	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:46:55	00	52	03	NULL	58.982205122039	0	0	19.625244140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	42.8466796875	0	2018-12-10 00:46:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-10 00:48:15	00	44	03	NULL	59.384994589395	0	0	19.58251953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	43.02978515625	0	2018-12-10 00:48:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
