w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35
NA	1	CT08	01	2018-12-28 00:01:03	00	BA	03	NULL	36.422989058555	0	0	17.598876953125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.38671875	0	2018-12-28 00:01:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:02:22	00	9D	03	NULL	37.129373572202	0	0	17.510375976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.875	0	2018-12-28 00:02:22	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:04:34	00	6A	03	NULL	37.850787543585	0	0	17.354736328125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.2412109375	0	2018-12-28 00:04:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:05:54	00	4F	03	NULL	37.853793435133	0	0	17.272338867187	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.9970703125	0	2018-12-28 00:05:54	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:07:14	00	3B	03	NULL	38.124323674402	0	0	17.211303710937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.56982421875	0	2018-12-28 00:07:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:08:34	00	28	03	NULL	38.833714079596	0	0	17.1533203125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	46.81396484375	0	2018-12-28 00:08:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:09:54	00	0A	03	NULL	39.984970542263	0	0	17.061767578125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.4853515625	0	2018-12-28 00:09:54	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:11:14	00	ED	03	NULL	40.544066370085	0	0	16.973266601562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.2177734375	0	2018-12-28 00:11:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:12:34	00	AD	03	NULL	40.967897078273	0	0	16.777954101562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0	2018-12-28 00:12:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:13:54	00	7A	03	NULL	40.829626067092	0	0	16.622314453125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.7060546875	0	2018-12-28 00:13:54	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:15:14	00	5E	03	NULL	40.979920644463	0	0	16.536865234375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.52294921875	0	2018-12-28 00:15:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:16:35	00	56	03	NULL	41.109173981003	0	0	16.512451171875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.15673828125	0	2018-12-28 00:16:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:17:54	00	43	03	NULL	41.830587952387	0	0	16.454467773437	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.64501953125	0	2018-12-28 00:17:54	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:19:15	00	2C	03	NULL	42.804496813755	0	0	16.38427734375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.9501953125	0	2018-12-28 00:19:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:20:34	00	18	03	NULL	43.123121317783	0	0	16.3232421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.7060546875	0	2018-12-28 00:20:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:21:55	00	04	03	NULL	43.249368762775	0	0	16.26220703125	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.52294921875	0	2018-12-28 00:21:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:23:15	00	F6	03	NULL	42.828543946134	0	0	16.219482421875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	48.52294921875	0	2018-12-28 00:23:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:24:35	00	F9	03	NULL	42.678249368763	0	0	16.228637695312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.9736328125	0	2018-12-28 00:24:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:25:55	00	06	03	NULL	42.515931225201	0	0	16.268310546875	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.7294921875	0	2018-12-28 00:25:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:27:15	00	09	03	NULL	42.527954791391	0	0	16.277465820312	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.66845703125	0	2018-12-28 00:27:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:28:35	00	14	03	NULL	41.965853072021	0	0	16.31103515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.4853515625	0	2018-12-28 00:28:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:29:55	00	21	03	NULL	42.68125526031	0	0	16.350708007812	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.42431640625	0	2018-12-28 00:29:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:31:15	00	1D	03	NULL	42.539978357581	0	0	16.338500976562	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.2412109375	0	2018-12-28 00:31:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:32:35	00	1B	03	NULL	42.996873872791	0	0	16.332397460937	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.2412109375	0	2018-12-28 00:32:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:33:55	00	14	03	NULL	42.972826740411	0	0	16.31103515625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.119140625	0	2018-12-28 00:33:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:35:15	00	08	03	NULL	43.168209690994	0	0	16.2744140625	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.54638671875	0	2018-12-28 00:35:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
NA	1	CT08	01	2018-12-28 00:36:35	00	0C	03	NULL	42.957797282674	0	0	16.28662109375	NULL	NULL	99.996948242188	NULL	NULL	NULL	NULL	47.30224609375	0	2018-12-28 00:36:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4	0	NULL
