m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-07 00:00:33	00	12	1	NA	250.0044708252	247.80853271484	249.22425842285	249.0124206543	431.76968383789	429.39575195312	432.73883056641	431.30142211914	0.36468625068665	0	0	NA	0.12156208356222	NA	NA	NA	50.088233947754	NA	NA	NA	1.3059549331665	-0.047431714832783	-0.02076904848218	-0.0068633467890322	-0.075064115226269	NA	NA	NA	0.07786387950182	0.10815454274416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:00:36	690304	2571673015	4	NA
NA	CT08	2019-01-07 00:01:54	00	12	1	NA	249.54144287109	247.25271606445	248.78530883789	248.52648925781	430.95227050781	428.57507324219	431.8528137207	430.46005249023	0.36737138032913	0	0	NA	0.12245712677638	NA	NA	NA	50.092010498047	NA	NA	NA	1.3095829486847	-0.048167932778597	-0.019299808889627	-0.0069750179536641	-0.074442759156227	NA	NA	NA	0.078000277280807	0.10782285034657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:01:56	690305	2571673015	4	NA
NA	CT08	2019-01-07 00:03:14	00	12	1	NA	249.51477050781	246.96650695801	248.81164550781	248.43097432454	430.49911499023	428.2470703125	432.13751220703	430.29456583659	0.36718574166298	0	0	NA	0.12239524722099	NA	NA	NA	50.078834533691	NA	NA	NA	1.3072519302368	-0.048661161214113	-0.018807295709848	-0.0070984940975904	-0.074566952884197	NA	NA	NA	0.077627301216125	0.10763934254646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:03:16	690307	2571673015	4	NA
NA	CT08	2019-01-07 00:04:34	00	12	1	NA	250.06105041504	247.51449584961	249.41683959961	248.99746195475	431.35290527344	429.23937988281	433.23547363281	431.27591959635	0.35880640149117	0	0	NA	0.11960213383039	NA	NA	NA	50.075805664062	NA	NA	NA	1.3037469387054	-0.048233699053526	-0.01757674664259	-0.0075747231021523	-0.073385164141655	NA	NA	NA	0.075655922293663	0.10540019720793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:04:36	690309	2571673015	4	NA
NA	CT08	2019-01-07 00:05:54	00	12	1	NA	250.1036529541	247.72103881836	249.5865020752	249.13706461589	431.51892089844	429.65719604492	433.37759399414	431.51790364583	0.35742712020874	0	0	NA	0.11914237340291	NA	NA	NA	50.057605743408	NA	NA	NA	1.2971320152283	-0.048208683729172	-0.01870552264154	-0.0074719046242535	-0.074386112391949	NA	NA	NA	0.075280673801899	0.10583229362965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:05:56	690310	2571673015	4	NA
NA	CT08	2019-01-07 00:07:14	00	12	1	NA	250.12580871582	247.86744689941	249.56927490234	249.18751017253	431.75457763672	429.78799438477	433.27203369141	431.60486857096	0.35976624488831	0	0	NA	0.11992208162944	NA	NA	NA	50.058452606201	NA	NA	NA	1.2944149971008	-0.048426747322083	-0.018546832725406	-0.0085460860282183	-0.075519666075706	NA	NA	NA	0.075845092535019	0.10703129321337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:07:15	690312	2571673015	4	NA
NA	CT08	2019-01-07 00:08:33	00	12	1	NA	249.81890869141	247.78402709961	249.03695678711	248.87996419271	431.60968017578	429.26086425781	432.34442138672	431.07165527344	0.36393138766289	0	0	NA	0.1213104625543	NA	NA	NA	50.055931091309	NA	NA	NA	1.3026540279388	-0.048008140176535	-0.019343549385667	-0.0077679213136435	-0.075119614601135	NA	NA	NA	0.07720822095871	0.10772217065096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:08:35	690314	2571673015	4	NA
NA	CT08	2019-01-07 00:09:54	00	12	1	NA	249.69450378418	247.46998596191	248.82820129395	248.66423034668	431.24655151367	428.75357055664	432.09490966797	430.69834391276	0.35895943641663	0	0	NA	0.11965314547221	NA	NA	NA	50.03458404541	NA	NA	NA	1.3080459833145	-0.047671403735876	-0.019022611901164	-0.0060545145533979	-0.072748526930809	NA	NA	NA	0.075901307165623	0.10513494163752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:09:55	690315	2571673015	4	NA
NA	CT08	2019-01-07 00:11:14	00	12	1	NA	249.58207702637	247.43832397461	248.85041809082	248.62360636393	431.07751464844	428.79193115234	432.01385498047	430.62776692708	0.36027184128761	0	0	NA	0.12009061376254	NA	NA	NA	50.05842590332	NA	NA	NA	1.2965729236603	-0.048179548233747	-0.01960314065218	-0.0073532932437956	-0.075135976076126	NA	NA	NA	0.075920157134533	0.10681425035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:11:17	690317	2571673015	4	NA
NA	CT08	2019-01-07 00:12:34	00	12	1	NA	249.69999694824	247.33801269531	248.78363037109	248.60721333822	431.15133666992	428.61166381836	432.03494262695	430.59931437174	0.35910302400589	0	0	NA	0.11970100800196	NA	NA	NA	50.053295135498	NA	NA	NA	1.3032779693604	-0.04792957380414	-0.018409786745906	-0.0072656855918467	-0.073605045676231	NA	NA	NA	0.075783304870129	0.10564474016428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-07 00:12:35	690319	2571673015	4	NA
