m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-05 00:01:48	00	12	1	NA	249.94609069824	247.38255310059	249.06256103516	248.79706827799	430.94122314453	429.29397583008	432.5539855957	430.9297281901	0.35864728689194	0	0	NA	0.11954909563065	NA	NA	NA	50.054134368896	NA	NA	NA	1.3016650676727	NULL	NULL	NULL	-0.073944397270679	NA	NA	NA	0.075790531933308	0.10588663071394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:01:50	687993	2564227869	4	NA
NA	CT08	2019-01-05 00:03:10	00	12	1	NA	250.46726989746	248.04118347168	249.62336730957	249.37727355957	431.98687744141	430.31439208984	433.50225830078	431.93450927734	0.36204695701599	0	0	NA	0.12068231900533	NA	NA	NA	50.011253356934	NA	NA	NA	1.3004109859467	-0.049257539212704	-0.018467212095857	-0.0068177310749888	-0.074542477726936	NA	NA	NA	0.076136216521263	0.10655188560486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:03:11	687995	2564227869	4	NA
NA	CT08	2019-01-05 00:04:28	00	12	1	NA	250.84596252441	248.33181762695	249.8309173584	249.66956583659	432.57769775391	430.6725769043	434.07150268555	432.44059244792	0.34959635138512	0	0	NA	0.11653211712837	NA	NA	NA	49.967147827148	NA	NA	NA	1.283940076828	-0.048215769231319	-0.018010981380939	-0.0089147286489606	-0.075141482055187	NA	NA	NA	0.073250412940979	0.10493743419647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:04:30	687996	2564227869	4	NA
NA	CT08	2019-01-05 00:05:48	00	12	1	NA	250.45863342285	248.16069030762	249.6654510498	249.42825826009	432.03829956055	430.51733398438	433.51364135742	432.02309163411	0.34529253840446	0	0	NA	0.11509751280149	NA	NA	NA	49.941963195801	NA	NA	NA	1.2824640274048	-0.046884454786777	-0.018945261836052	-0.0090325884521008	-0.07486230134964	NA	NA	NA	0.07266978174448	0.10433245450258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:05:50	687998	2564227869	4	NA
NA	CT08	2019-01-05 00:07:09	00	12	1	NA	250.29571533203	248.25439453125	249.47412109375	249.34141031901	432.08911132812	430.49737548828	433.02996826172	431.87215169271	0.34860369563103	0	0	NA	0.11620123187701	NA	NA	NA	49.933578491211	NA	NA	NA	1.2944359779358	-0.046660263091326	-0.020037138834596	-0.0067116478458047	-0.073409050703049	NA	NA	NA	0.073729790747166	0.10404311865568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:07:11	688000	2564227869	4	NA
NA	CT08	2019-01-05 00:10:38	00	12	1	NA	250.74919128418	248.43118286133	249.67715454102	249.61917622884	432.70681762695	430.66409301758	433.68887329102	432.35326131185	0.35870346426964	0	0	NA	0.11956782142321	NA	NA	NA	49.98713684082	NA	NA	NA	1.2889759540558	-0.048469834029675	-0.01952757127583	-0.0086164809763432	-0.076613888144493	NA	NA	NA	0.075767450034618	0.10775154083967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:10:40	688004	2564227869	4	NA
NA	CT08	2019-01-05 00:11:58	00	12	1	NA	250.42208862305	247.98782348633	249.51062011719	249.30684407552	431.99151611328	430.19473266602	433.25082397461	431.81235758464	0.35390225052834	0	0	NA	0.11796741684278	NA	NA	NA	49.973094940186	NA	NA	NA	1.2837100028992	-0.048124365508556	-0.020033737644553	-0.0082342652603984	-0.076392367482185	NA	NA	NA	0.074420601129532	0.10664998739958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:12:00	688006	2564227869	4	NA
NA	CT08	2019-01-05 00:13:19	00	12	1	NA	250.07864379883	247.74743652344	249.1312713623	248.98578389486	431.49844360352	429.68630981445	432.5823059082	431.25568644206	0.34873554110527	0	0	NA	0.11624518036842	NA	NA	NA	49.935371398926	NA	NA	NA	1.2883410453796	-0.046958282589912	-0.018959512934089	-0.0085273832082748	-0.074445180594921	NA	NA	NA	0.073489673435688	0.10460791736841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:13:19	688007	2564227869	4	NA
NA	CT08	2019-01-05 00:14:38	00	12	1	NA	250.86631774902	248.53187561035	249.94488525391	249.78102620443	432.82458496094	431.04693603516	434.02923583984	432.63358561198	0.3501963019371	0	0	NA	0.1167321006457	NA	NA	NA	49.953105926514	NA	NA	NA	1.2955039739609	-0.046750169247389	-0.019111977890134	-0.0079721380025148	-0.073834285140038	NA	NA	NA	0.074380613863468	0.10480447113514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:14:39	688009	2564227869	4	NA
NA	CT08	2019-01-05 00:15:58	00	12	1	NA	250.91877746582	248.72682189941	249.97860717773	249.87473551432	433.06973266602	431.33172607422	433.98577880859	432.79574584961	0.35122129321098	0	0	NA	0.11707376440366	NA	NA	NA	49.969902038574	NA	NA	NA	1.288311958313	-0.04735129699111	-0.021048538386822	-0.0068991431035101	-0.075298972427845	NA	NA	NA	0.074326328933239	0.10580329596996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-05 00:15:59	688010	2564227869	4	NA
