m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-01 00:00:58	00	12	1	NA	250.55252075195	248.42909240723	249.71343994141	249.5650177002	432.8291015625	430.35797119141	433.5881652832	432.25841267904	0.36241307854652	0	0	NA	0.12080435951551	NA	NA	NA	50.17130279541	NA	NA	NA	1.3058450222015	NULL	NULL	NULL	-0.074625089764595	NA	NA	NA	0.077384725213051	0.10750488191843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:00:59	683344	2548932494	4	NA
NA	CT08	2019-01-01 00:02:18	00	12	1	NA	250.62373352051	248.76069641113	249.90316772461	249.76253255208	433.15576171875	430.94772338867	433.69805908203	432.60051472982	0.35908922553062	0	0	NA	0.11969640851021	NA	NA	NA	50.134220123291	NA	NA	NA	1.3150789737701	-0.046347498893738	-0.020282138139009	-0.0058882916346192	-0.072517924010754	NA	NA	NA	0.077144287526608	0.10587771236897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:02:19	683345	2548932494	4	NA
NA	CT08	2019-01-01 00:03:38	00	12	1	NA	249.99879455566	248.02003479004	249.20741271973	249.07541402181	432.07299804688	429.63879394531	432.51821899414	431.41000366211	0.36332991719246	0	0	NA	0.12110997239749	NA	NA	NA	50.062408447266	NA	NA	NA	1.3100759983063	-0.047833625227213	-0.019886421039701	-0.0058742668479681	-0.073594316840172	NA	NA	NA	0.077216602861881	0.106670178473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:03:39	683347	2548932494	4	NA
NA	CT08	2019-01-01 00:04:58	00	12	1	NA	250.09666442871	248.12692260742	249.25746154785	249.16034952799	432.25555419922	429.76544189453	432.65084838867	431.55728149414	0.36517122387886	0	0	NA	0.12172374129295	NA	NA	NA	50.022926330566	NA	NA	NA	1.2991930246353	-0.047514483332634	-0.021709781140089	-0.0073991506360471	-0.076623417437077	NA	NA	NA	0.077994845807552	0.10933592915535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:04:59	683348	2548932494	4	NA
NA	CT08	2019-01-01 00:06:18	00	12	1	NA	250.06834411621	248.30322265625	249.48057556152	249.28404744466	432.34146118164	430.27139282227	432.70120239258	431.77135213216	0.36548608541489	0	0	NA	0.1218286951383	NA	NA	NA	49.993389129639	NA	NA	NA	1.3081629276276	-0.046697121113539	-0.022267879918218	-0.0063137440010905	-0.075278744101524	NA	NA	NA	0.078566528856754	0.10880987346172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:06:19	683350	2548932494	4	NA
NA	CT08	2019-01-01 00:07:38	00	12	1	NA	250.14753723145	248.4107208252	249.43614196777	249.3314666748	432.48318481445	430.2509765625	432.82699584961	431.85371907552	0.36023277044296	0	0	NA	0.12007759014765	NA	NA	NA	49.961647033691	NA	NA	NA	1.3118169307709	-0.045900583267212	-0.021375766023993	-0.0062761027365923	-0.073552452027798	NA	NA	NA	0.077544763684273	0.10687915235758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:07:39	683352	2548932494	4	NA
NA	CT08	2019-01-01 00:08:58	00	12	1	NA	249.65892028809	247.71353149414	248.81394958496	248.72880045573	431.54495239258	429.01901245117	431.86514282227	430.80970255534	0.36272484064102	0	0	NA	0.12090828021367	NA	NA	NA	49.912441253662	NA	NA	NA	1.3043559789658	-0.047244790941477	-0.020563783124089	-0.0070022768341005	-0.074810855090618	NA	NA	NA	0.077256642282009	0.10754186660051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:08:59	683353	2548932494	4	NA
NA	CT08	2019-01-01 00:10:18	00	12	1	NA	249.46392822266	247.22549438477	248.75477600098	248.48139953613	430.75427246094	428.50061035156	431.89096069336	430.38194783529	0.36175209283829	0	0	NA	0.1205840309461	NA	NA	NA	49.910732269287	NA	NA	NA	1.3127739429474	-0.046586699783802	-0.019740104675293	-0.0067902854643762	-0.073117092251778	NA	NA	NA	0.077289551496506	0.10639447718859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:10:19	683355	2548932494	4	NA
NA	CT08	2019-01-01 00:11:38	00	12	1	NA	250.01300048828	247.98712158203	249.19929504395	249.06647237142	431.97094726562	429.52508544922	432.68954467773	431.39519246419	0.36115562915802	0	0	NA	0.12038520971934	NA	NA	NA	49.906440734863	NA	NA	NA	1.2970280647278	-0.04807248339057	-0.019926903769374	-0.0075472919270396	-0.07554667443037	NA	NA	NA	0.076432786881924	0.1074675321579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:11:39	683357	2548932494	4	NA
NA	CT08	2019-01-01 00:13:50	00	12	1	NA	249.89042663574	247.73577880859	249.12004089355	248.91541544596	431.61175537109	429.24276733398	432.54568481445	431.13340250651	0.35701829195023	0	0	NA	0.11900609731674	NA	NA	NA	49.919178009033	NA	NA	NA	1.3007309436798	-0.046648681163788	-0.02125696465373	-0.006483927834779	-0.074389576911926	NA	NA	NA	0.076048001646996	0.10638189315796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:13:51	683359	2548932494	4	NA
NA	CT08	2019-01-01 00:15:10	00	12	1	NA	250.24536132812	248.00534057617	249.38340759277	249.21136983236	432.12780761719	429.66632080078	433.14343261719	431.64585367839	0.35777899622917	0	0	NA	0.11925966540972	NA	NA	NA	49.940589904785	NA	NA	NA	1.3083250522614	-0.047004904597998	-0.019000312313437	-0.006974178366363	-0.072979390621185	NA	NA	NA	0.076201133430004	0.10551115870476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:15:11	683361	2548932494	4	NA
NA	CT08	2019-01-01 00:16:29	00	12	1	NA	249.9426574707	247.79042053223	249.18605041504	248.97304280599	431.76977539062	429.4114074707	432.51718139648	431.23278808594	0.36071753501892	0	0	NA	0.12023917833964	NA	NA	NA	49.946556091309	NA	NA	NA	1.3066740036011	-0.04748734459281	-0.019741654396057	-0.0065067778341472	-0.073735781013966	NA	NA	NA	0.076639048755169	0.10635087639093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:16:31	683363	2548932494	4	NA
NA	CT08	2019-01-01 00:17:49	00	12	1	NA	250.47203063965	248.31729125977	249.60258483887	249.46396891276	432.69409179688	430.1559753418	433.39990234375	432.08332316081	0.36024853587151	0	0	NA	0.1200828452905	NA	NA	NA	49.940200805664	NA	NA	NA	1.3085780143738	-0.046393573284149	-0.019503328949213	-0.0081709735095501	-0.074067875742912	NA	NA	NA	0.077391751110554	0.10712391883135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:17:51	683364	2548932494	4	NA
NA	CT08	2019-01-01 00:19:09	00	12	1	NA	250.15849304199	248.12776184082	249.40605163574	249.23076883952	432.1721496582	429.90716552734	432.95883178711	431.67938232422	0.35967066884041	0	0	NA	0.1198902229468	NA	NA	NA	49.956024169922	NA	NA	NA	1.3081569671631	-0.046381805092096	-0.020507460460067	-0.0069840187206864	-0.073873281478882	NA	NA	NA	0.077098444104195	0.10677748918533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:19:11	683366	2548932494	4	NA
NA	CT08	2019-01-01 00:20:29	00	12	1	NA	249.98223876953	248.11700439453	249.21366882324	249.10430399577	431.99453735352	429.7431640625	432.64291381836	431.46020507812	0.36933410167694	0	0	NA	0.12311136722565	NA	NA	NA	49.933151245117	NA	NA	NA	1.3070449829102	-0.048746030777693	-0.019748998805881	-0.0068668685853481	-0.075361892580986	NA	NA	NA	0.078409776091576	0.10875434428453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:20:31	683368	2548932494	4	NA
NA	CT08	2019-01-01 00:21:49	00	12	1	NA	250.21557617188	248.23078918457	249.38026428223	249.27554321289	432.34484863281	429.90878295898	433.01605224609	431.7565612793	0.35792106389999	0	0	NA	0.1193070213	NA	NA	NA	49.932125091553	NA	NA	NA	1.3156269788742	-0.046307470649481	-0.018663786351681	-0.0069791455753148	-0.071950398385525	NA	NA	NA	0.076656050980091	0.1051332950592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:21:51	683369	2548932494	4	NA
NA	CT08	2019-01-01 00:23:09	00	12	1	NA	250.20109558105	248.12969970703	249.41094970703	249.24724833171	432.21203613281	429.87030029297	433.04183959961	431.70805867513	0.3608992099762	0	0	NA	0.12029973665873	NA	NA	NA	49.933124542236	NA	NA	NA	1.3123769760132	-0.046283360570669	-0.020368456840515	-0.0067763943225145	-0.073428213596344	NA	NA	NA	0.077533647418022	0.10678562521935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:23:11	683371	2548932494	4	NA
NA	CT08	2019-01-01 00:24:29	00	12	1	NA	250.44355773926	248.20234680176	249.60939025879	249.41843159993	432.53469848633	430.11090087891	433.36849975586	432.00469970703	0.36014801263809	0	0	NA	0.12004933754603	NA	NA	NA	49.960803985596	NA	NA	NA	1.3013439178467	-0.047861322760582	-0.019443094730377	-0.0073510757647455	-0.074655495584011	NA	NA	NA	0.076450943946838	0.10685592889786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:24:31	683373	2548932494	4	NA
NA	CT08	2019-01-01 00:25:49	00	12	1	NA	250.51002502441	248.40664672852	249.7476348877	249.55476888021	432.74514770508	430.37506103516	433.60131835938	432.2405090332	0.35324886441231	0	0	NA	0.11774962147077	NA	NA	NA	49.938354492188	NA	NA	NA	1.2970679998398	-0.046336486935616	-0.020176351070404	-0.0079958280548453	-0.074508666992188	NA	NA	NA	0.075391188263893	0.10599704086781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:25:51	683374	2548932494	4	NA
NA	CT08	2019-01-01 00:27:09	00	12	1	NA	250.37046813965	248.45672607422	249.60513305664	249.4774424235	432.69964599609	430.33190917969	433.28927612305	432.10694376628	0.35447683930397	0	0	NA	0.11815894643466	NA	NA	NA	49.931198120117	NA	NA	NA	1.2974469661713	-0.046972807496786	-0.020315876230597	-0.0070515591651201	-0.074340239167213	NA	NA	NA	0.075300812721252	0.10581438243389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:27:11	683376	2548932494	4	NA
NA	CT08	2019-01-01 00:28:29	00	12	1	NA	250.15705871582	248.2180480957	249.57814025879	249.31774902344	432.13494873047	430.16879272461	433.18801879883	431.8305867513	0.35298147797585	0	0	NA	0.11766049265862	NA	NA	NA	49.95085144043	NA	NA	NA	1.2946910858154	-0.046577710658312	-0.019893433898687	-0.008165942505002	-0.074637085199356	NA	NA	NA	0.075016997754574	0.10582175850868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:28:31	683378	2548932494	4	NA
NA	CT08	2019-01-01 00:29:49	00	12	1	NA	250.31387329102	248.38482666016	249.64291381836	249.44720458984	432.56408691406	430.34396362305	433.25497436523	432.05434163411	0.35792934894562	0	0	NA	0.11930978298187	NA	NA	NA	49.916767120361	NA	NA	NA	1.2911689281464	-0.047958970069885	-0.021298794075847	-0.0067904591560364	-0.076048225164413	NA	NA	NA	0.075677886605263	0.10728687793016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:29:51	683379	2548932494	4	NA
NA	CT08	2019-01-01 00:31:09	00	12	1	NA	250.17712402344	248.2763671875	249.53802490234	249.33050537109	432.32214355469	430.20184326172	433.03125	431.85174560547	0.35517367720604	0	0	NA	0.11839122573535	NA	NA	NA	49.938667297363	NA	NA	NA	1.3072379827499	-0.046171933412552	-0.019634755328298	-0.0071216006763279	-0.072928287088871	NA	NA	NA	0.07591837644577	0.10527171939611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:31:11	683381	2548932494	4	NA
NA	CT08	2019-01-01 00:32:29	00	12	1	NA	250.80242919922	248.94750976562	250.07534790039	249.94176228841	433.39709472656	431.19058227539	434.14498901367	432.91088867188	0.3572678565979	0	0	NA	0.11908928553263	NA	NA	NA	49.957557678223	NA	NA	NA	1.3026299476624	-0.046539507806301	-0.020760608837008	-0.0072031710296869	-0.074503287672997	NA	NA	NA	0.076569497585297	0.10683458298445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-01 00:32:31	683382	2548932494	4	NA
