m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2018-12-28 00:01:00	00	12	1	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NA	NULL	NA	NA	NA	NULL	NA	NA	NA	NULL	NULL	NULL	NULL	NULL	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:01:00	678657	2531811666	4	NA
NA	CT08	2018-12-28 00:02:18	00	12	1	NA	250.91194152832	249.1076965332	250.0870513916	250.03556315104	433.80178833008	431.37399291992	434.04333496094	433.07303873698	0.35872372984886	0	0	NA	0.11957457661629	NA	NA	NA	50.046981811523	NA	NA	NA	1.3033030033112	-0.047065511345863	-0.020637447014451	-0.0068087317049503	-0.07451169192791	NA	NA	NA	0.076722159981728	0.10694990307093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:02:20	678658	2531811666	4	NA
NA	CT08	2018-12-28 00:04:30	00	12	1	NA	250.70660400391	248.62181091309	249.83749389648	249.72196960449	433.2490234375	430.68908691406	433.65124511719	432.52978515625	0.36345753073692	0	0	NA	0.12115251024564	NA	NA	NA	50.040958404541	NA	NA	NA	1.2928900718689	-0.048700075596571	-0.020085407420993	-0.0082306312397122	-0.077016115188599	NA	NA	NA	0.077015429735184	0.10891675204039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:04:32	678661	2531811666	4	NA
NA	CT08	2018-12-28 00:05:50	00	12	1	NA	250.4873046875	248.53691101074	249.62347412109	249.54922993978	432.93533325195	430.41168212891	433.34408569336	432.23036702474	0.36109718680382	0	0	NA	0.12036572893461	NA	NA	NA	49.995609283447	NA	NA	NA	1.3029559850693	-0.048267930746078	-0.018458768725395	-0.0076361792162061	-0.074362881481647	NA	NA	NA	0.076494820415974	0.1066831573844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:05:52	678663	2531811666	4	NA
NA	CT08	2018-12-28 00:07:11	00	12	1	NA	249.98951721191	248.03958129883	249.2522277832	249.09377543132	431.99752807617	429.71392822266	432.61511230469	431.44218953451	0.35729873180389	0	0	NA	0.11909957726796	NA	NA	NA	50.000980377197	NA	NA	NA	1.2977390289307	-0.047050204128027	-0.017861746251583	-0.0099824089556932	-0.074894353747368	NA	NA	NA	0.07592435926199	0.10664742439985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:07:12	678664	2531811666	4	NA
NA	CT08	2018-12-28 00:08:31	00	12	1	NA	249.97267150879	247.99325561523	249.21055603027	249.0588277181	431.95114135742	429.65209960938	432.54125976562	431.38150024414	0.35354700684547	0	0	NA	0.11784900228182	NA	NA	NA	49.966812133789	NA	NA	NA	1.2982559204102	-0.046213760972023	-0.0192348677665	-0.0087528228759766	-0.074201449751854	NA	NA	NA	0.075331255793571	0.10573861002922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:08:32	678666	2531811666	4	NA
NA	CT08	2018-12-28 00:09:50	00	12	1	NA	250.02284240723	247.73908996582	249.19194030762	248.98462422689	431.64953613281	429.31326293945	432.79586791992	431.2528889974	0.35371989011765	0	0	NA	0.11790663003922	NA	NA	NA	49.942665100098	NA	NA	NA	1.2920899391174	-0.047200568020344	-0.018244113773108	-0.0095146028324962	-0.074959278106689	NA	NA	NA	0.074789002537727	0.10588809102774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:09:52	678667	2531811666	4	NA
NA	CT08	2018-12-28 00:11:11	00	12	1	NA	250.03056335449	247.72984313965	249.25810241699	249.00616963704	431.61935424805	429.3635559082	432.88891601562	431.29060872396	0.35443243384361	0	0	NA	0.11814414461454	NA	NA	NA	49.945140838623	NA	NA	NA	1.300724029541	-0.046687170863152	-0.017578326165676	-0.0094167264178395	-0.073682226240635	NA	NA	NA	0.075323469936848	0.10536932945251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:11:12	678669	2531811666	4	NA
NA	CT08	2018-12-28 00:12:30	00	12	1	NA	250.18269348145	247.75491333008	249.48159790039	249.13973490397	431.79733276367	429.56536865234	433.20205688477	431.52158610026	0.35101687908173	0	0	NA	0.11700562636058	NA	NA	NA	49.953914642334	NA	NA	NA	1.3055779933929	-0.046372190117836	-0.01707492209971	-0.0085234493017197	-0.07197055965662	NA	NA	NA	0.074576690793037	0.10364093631506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:12:32	678671	2531811666	4	NA
NA	CT08	2018-12-28 00:13:51	00	12	1	NA	250.05770874023	248.01268005371	249.4284362793	249.16627502441	432.03179931641	429.91641235352	432.75430297852	431.56750488281	0.35531410574913	0	0	NA	0.11843803524971	NA	NA	NA	49.940967559814	NA	NA	NA	1.308905005455	-0.0469038374722	-0.017650727182627	-0.0075989151373506	-0.072153478860855	NA	NA	NA	0.075459785759449	0.10440451651812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-28 00:13:53	678672	2531811666	4	NA
