m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2018-12-19 00:00:45	00	12	1	NA	251.03996276855	248.64395141602	249.5760345459	249.75331624349	433.2311706543	430.67153930664	433.85494995117	432.58588663737	0.37384635210037	0	0	NA	0.12461545070012	NA	NA	NA	50.062046051025	NA	NA	NA	1.3191159963608	-0.048194795846939	-0.024900041520596	-0.0017720686737448	-0.074866905808449	NA	NA	NA	0.08053045719862	0.10995548218489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:00:47	668067	2492349717	4	NA
NA	CT08	2018-12-19 00:02:06	00	12	1	NA	251.04501342773	248.67832946777	249.38665771484	249.70333353678	433.35321044922	430.45086669922	433.693359375	432.49914550781	0.36860463023186	0	0	NA	0.12286821007729	NA	NA	NA	50.078659057617	NA	NA	NA	1.3047159910202	-0.048427321016788	-0.024544259533286	-0.0033084426540881	-0.076280027627945	NA	NA	NA	0.078852847218513	0.10971059650183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:02:08	668069	2492349717	4	NA
NA	CT08	2018-12-19 00:03:25	00	12	1	NA	251.55218505859	248.99362182617	249.87762451172	250.14114379883	434.02389526367	431.09710693359	434.65084838867	433.25728352865	0.36586272716522	0	0	NA	0.12195424238841	NA	NA	NA	50.080043792725	NA	NA	NA	1.3135730028152	-0.047688454389572	-0.023469645529985	-0.0031433161348104	-0.074301414191723	NA	NA	NA	0.078714609146118	0.10824365913868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:03:26	668071	2492349717	4	NA
NA	CT08	2018-12-19 00:04:45	00	12	1	NA	251.34446716309	248.65623474121	249.75679016113	249.91916402181	433.44396972656	430.71771240234	434.45770263672	432.87312825521	0.36479294300079	0	0	NA	0.12159764766693	NA	NA	NA	50.045341491699	NA	NA	NA	1.3085830211639	-0.048030760139227	-0.022080851718783	-0.0046346136368811	-0.07474622130394	NA	NA	NA	0.078101612627506	0.10810577869415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:04:46	668072	2492349717	4	NA
NA	CT08	2018-12-19 00:06:05	00	12	1	NA	251.30766296387	248.57534790039	249.83012390137	249.90437825521	433.27542114258	430.74856567383	434.51849365234	432.84749348958	0.35778748989105	0	0	NA	0.11926249663035	NA	NA	NA	49.994800567627	NA	NA	NA	1.3081519603729	-0.046697068959475	-0.02210570499301	-0.0048217140138149	-0.073624491691589	NA	NA	NA	0.076837778091431	0.10641714930534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:06:07	668074	2492349717	4	NA
NA	CT08	2018-12-19 00:07:24	00	12	1	NA	250.86328125	248.49438476562	249.53239440918	249.6300201416	432.79837036133	430.56002807617	433.75765991211	432.37201944987	0.35880440473557	0	0	NA	0.11960146824519	NA	NA	NA	49.972568511963	NA	NA	NA	1.3131630420685	-0.046261098235846	-0.022174201905727	-0.0045310975983739	-0.072966396808624	NA	NA	NA	0.077213108539581	0.10623539239168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:07:26	668076	2492349717	4	NA
NA	CT08	2018-12-19 00:08:44	00	12	1	NA	250.68812561035	248.3395690918	249.28507995605	249.43759155273	432.65396118164	430.26306152344	433.19876098633	432.0385945638	0.35867583751678	0	0	NA	0.11955861250559	NA	NA	NA	49.960674285889	NA	NA	NA	1.314868927002	-0.04580606892705	-0.022310994565487	-0.0046582650393248	-0.072775334119797	NA	NA	NA	0.077373445034027	0.10622099041939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:08:46	668077	2492349717	4	NA
NA	CT08	2018-12-19 00:10:06	00	12	1	NA	250.70735168457	248.21614074707	249.19284057617	249.3721110026	432.56805419922	429.97756958008	433.23037719727	431.92533365885	0.3664862215519	0	0	NA	0.12216207385063	NA	NA	NA	49.949115753174	NA	NA	NA	1.3166010379791	-0.04799796640873	-0.022051889449358	-0.0032913766335696	-0.073341228067875	NA	NA	NA	0.078347146511078	0.1073182746768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:10:07	668079	2492349717	4	NA
NA	CT08	2018-12-19 00:11:24	00	12	1	NA	250.58436584473	247.97047424316	249.12342834473	249.22608947754	432.19564819336	429.67733764648	433.14416503906	431.6723836263	0.36092689633369	0	0	NA	0.12030896544456	NA	NA	NA	49.988048553467	NA	NA	NA	1.3098130226135	-0.046602018177509	-0.02165568061173	-0.0056720646098256	-0.073929764330387	NA	NA	NA	0.077512077987194	0.10711550712585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:11:26	668081	2492349717	4	NA
NA	CT08	2018-12-19 00:12:44	00	12	1	NA	251.01733398438	248.34359741211	249.43977355957	249.60023498535	432.91909790039	430.22875976562	433.81365966797	432.32050577799	0.35907477140427	0	0	NA	0.11969159046809	NA	NA	NA	49.970779418945	NA	NA	NA	1.3107110261917	-0.04687736928463	-0.021128131076694	-0.0052390675991774	-0.073244571685791	NA	NA	NA	0.076984733343124	0.106261074543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-19 00:12:45	668082	2492349717	4	NA
