m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2018-12-03 00:00:21	00	12	1	NA	248.63485717773	246.51411437988	248.0337677002	247.7275797526	429.33657836914	427.25457763672	430.63787841797	429.07634480794	0.35895362496376	0	0	NA	0.11965120832125	NA	NA	NA	50.120777130127	NA	NA	NA	1.3087260723114	NULL	NULL	NULL	-0.073031291365623	NA	NA	NA	0.07633999735117	0.10564736276865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:00:22	649218	2426963562	4	NA
NA	CT08	2018-12-03 00:01:40	00	12	1	NA	248.68200683594	246.34075927734	248.00825500488	247.67700703939	429.24304199219	427.02072143555	430.70245361328	428.98873901367	0.3647922873497	0	0	NA	0.12159742911657	NA	NA	NA	50.085906982422	NA	NA	NA	1.3028099536896	-0.047980446368456	-0.018169773742557	-0.0087247649207711	-0.074874982237816	NA	NA	NA	0.076990269124508	0.10739536583424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:01:42	649219	2426963562	4	NA
NA	CT08	2018-12-03 00:03:00	00	12	1	NA	248.93112182617	246.40998840332	248.07421875	247.80510965983	429.46643066406	427.04138183594	431.12353515625	429.21044921875	0.35999369621277	0	0	NA	0.11999789873759	NA	NA	NA	50.064170837402	NA	NA	NA	1.3050260543823	-0.047400880604982	-0.017422068864107	-0.0086831822991371	-0.073506131768227	NA	NA	NA	0.076051026582718	0.10576818883419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:03:01	649221	2426963562	4	NA
NA	CT08	2018-12-03 00:04:19	00	12	1	NA	248.4338684082	246.03918457031	247.94515991211	247.47273763021	428.68438720703	426.74249267578	430.4782409668	428.6350402832	0.35784488916397	0	0	NA	0.11928162972132	NA	NA	NA	50.068836212158	NA	NA	NA	1.2994890213013	-0.046944800764322	-0.017103830352426	-0.010057625360787	-0.074106261134148	NA	NA	NA	0.075495272874832	0.10578881949186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:04:21	649223	2426963562	4	NA
NA	CT08	2018-12-03 00:05:39	00	12	1	NA	248.20538330078	246.37655639648	247.71856689453	247.43350219727	428.85394287109	427.01843261719	429.82730102539	428.56655883789	0.35643520951271	0	0	NA	0.11881173650424	NA	NA	NA	50.055957794189	NA	NA	NA	1.3003669977188	-0.047235023230314	-0.017859719693661	-0.0081525566056371	-0.073247298598289	NA	NA	NA	0.07480401545763	0.10469387471676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:05:41	649224	2426963562	4	NA
NA	CT08	2018-12-03 00:06:59	00	12	1	NA	248.57496643066	246.24000549316	247.91940307617	247.578125	429.04254150391	426.82040405273	430.58877563477	428.81724039714	0.35743048787117	0	0	NA	0.11914349595706	NA	NA	NA	50.074249267578	NA	NA	NA	1.290148973465	-0.047864846885204	-0.017014294862747	-0.010558368638158	-0.075437508523464	NA	NA	NA	0.074853010475636	0.10627225041389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:07:01	649226	2426963562	4	NA
NA	CT08	2018-12-03 00:08:19	00	12	1	NA	248.13520812988	245.57299804688	247.51675415039	247.07498677572	428.07189941406	425.88998413086	429.8752746582	427.94571940104	0.35699811577797	0	0	NA	0.11899937192599	NA	NA	NA	50.056137084961	NA	NA	NA	1.2819430828094	-0.048744708299637	-0.016848038882017	-0.010719526559114	-0.076312273740768	NA	NA	NA	0.073966503143311	0.1062760874629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:08:20	649228	2426963562	4	NA
NA	CT08	2018-12-03 00:09:39	00	12	1	NA	248.23574829102	245.81268310547	247.53709411621	247.1951751709	428.25881958008	426.07339477539	430.13107299805	428.15442911784	0.36114433407784	0	0	NA	0.12038144469261	NA	NA	NA	50.037242889404	NA	NA	NA	1.3056130409241	-0.047732703387737	-0.015518275089562	-0.0099750394001603	-0.073226019740105	NA	NA	NA	0.075884915888309	0.10545411705971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:09:40	649229	2426963562	4	NA
NA	CT08	2018-12-03 00:10:58	00	12	1	NA	248.44969177246	246.04571533203	247.7357635498	247.4103902181	428.84518432617	426.47854614258	430.25714111328	428.52695719401	0.36458867788315	0	0	NA	0.12152955929438	NA	NA	NA	50.03662109375	NA	NA	NA	1.3004379272461	-0.048571027815342	-0.016735209152102	-0.0095465257763863	-0.074852764606476	NA	NA	NA	0.076458774507046	0.10699944198132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:11:00	649231	2426963562	4	NA
NA	CT08	2018-12-03 00:12:18	00	12	1	NA	248.76766967773	246.73959350586	248.1223449707	247.87653605143	429.63714599609	427.54653930664	430.81954956055	429.33441162109	0.362290173769	0	0	NA	0.12076339125633	NA	NA	NA	50.017280578613	NA	NA	NA	1.2923190593719	-0.048209376633167	-0.018756587058306	-0.0093062147498131	-0.076272182166576	NA	NA	NA	0.076148316264153	0.1077776029706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:12:20	649233	2426963562	4	NA
NA	CT08	2018-12-03 00:13:38	00	12	1	NA	248.55430603027	246.36782836914	247.8805847168	247.60090637207	429.25170898438	427.00958251953	430.30825805664	428.85651652018	0.36104428768158	0	0	NA	0.12034809589386	NA	NA	NA	50.012393951416	NA	NA	NA	1.2995409965515	-0.047728691250086	-0.017667369917035	-0.0091887451708317	-0.074584811925888	NA	NA	NA	0.075993955135345	0.10647992789745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:13:39	649234	2426963562	4	NA
NA	CT08	2018-12-03 00:14:58	00	12	1	NA	248.54664611816	246.31762695312	248.05255126953	247.63894144694	429.08489990234	427.17440795898	430.50881958008	428.92270914714	0.35362002253532	0	0	NA	0.11787334084511	NA	NA	NA	50.005458831787	NA	NA	NA	1.302747964859	-0.046946782618761	-0.017781902104616	-0.0075447969138622	-0.072273477911949	NA	NA	NA	0.074302345514297	0.10365469008684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:14:59	649236	2426963562	4	NA
NA	CT08	2018-12-03 00:16:17	00	12	1	NA	248.80268859863	246.72402954102	248.25395202637	247.92689005534	429.68426513672	427.68408203125	430.89767456055	429.42200724284	0.35726562142372	0	0	NA	0.11908854047457	NA	NA	NA	50.006977081299	NA	NA	NA	1.2916079759598	-0.047611728310585	-0.01872631162405	-0.0089976862072945	-0.07533572614193	NA	NA	NA	0.075062081217766	0.10634748637676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:16:19	649238	2426963562	4	NA
NA	CT08	2018-12-03 00:17:37	00	12	1	NA	248.61911010742	246.34155273438	248.06578063965	247.67548116048	429.20495605469	427.17282104492	430.580078125	428.98595174154	0.35415107011795	0	0	NA	0.11805035670598	NA	NA	NA	50.026832580566	NA	NA	NA	1.2945320606232	-0.047168374061584	-0.017278289422393	-0.009558517485857	-0.07400518655777	NA	NA	NA	0.074348643422127	0.10490228235722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:17:39	649239	2426963562	4	NA
NA	CT08	2018-12-03 00:18:57	00	12	1	NA	248.66117858887	246.42471313477	247.9913482666	247.69241333008	429.36459350586	427.17752075195	430.50341796875	429.01517740885	0.35585138201714	0	0	NA	0.11861712733905	NA	NA	NA	50.027786254883	NA	NA	NA	1.2933690547943	-0.047351460903883	-0.01867838203907	-0.008620579726994	-0.074650429189205	NA	NA	NA	0.074750833213329	0.10564266890287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:18:59	649241	2426963562	4	NA
NA	CT08	2018-12-03 00:20:17	00	12	1	NA	248.46493530273	246.05400085449	247.86212158203	247.46035257975	428.82855224609	426.70736694336	430.30487060547	428.61359659831	0.34920260310173	0	0	NA	0.11640086770058	NA	NA	NA	50.053153991699	NA	NA	NA	1.2916219234467	-0.046986747533083	-0.017441894859076	-0.0087750731036067	-0.073203712701797	NA	NA	NA	0.072940677404404	0.10333985835314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:20:18	649243	2426963562	4	NA
NA	CT08	2018-12-03 00:21:37	00	12	1	NA	248.76324462891	246.42001342773	248.20669555664	247.79665120443	429.27966308594	427.29165649414	431.01715087891	429.19615681966	0.3572586774826	0	0	NA	0.11908622582753	NA	NA	NA	50.035171508789	NA	NA	NA	1.2903850078583	-0.048004671931267	-0.018011877313256	-0.0093094417825341	-0.075325988233089	NA	NA	NA	0.074792578816414	0.1061505228281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:21:38	649244	2426963562	4	NA
NA	CT08	2018-12-03 00:22:56	00	12	1	NA	248.31019592285	246.12142944336	247.86573791504	247.43245442708	428.66342163086	426.84909057617	430.18295288086	428.5651550293	0.35251852869987	0	0	NA	0.11750617623329	NA	NA	NA	50.058280944824	NA	NA	NA	1.2812569141388	-0.046605162322521	-0.019683225080371	-0.010308030061424	-0.076596416532993	NA	NA	NA	0.074095547199249	0.10656998306513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:22:58	649246	2426963562	4	NA
NA	CT08	2018-12-03 00:24:16	00	12	1	NA	247.53587341309	245.3818359375	247.06086730957	246.65952555339	427.45040893555	425.59283447266	428.63598632812	427.22640991211	0.35635155439377	0	0	NA	0.11878385146459	NA	NA	NA	50.004180908203	NA	NA	NA	1.3012509346008	-0.046310245990753	-0.019634079188108	-0.0073871975764632	-0.073331527411938	NA	NA	NA	0.07507548481226	0.10494685173035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-03 00:24:18	649248	2426963562	4	NA
