i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	i51	i52	i53	i54
NA	2	CT08	01	2019-01-28 11:06:48	00	01	03	248.4	243.2	243.4	57.54	57.48	57.34	41980	NULL	50.058	1	20	59.2	42840	40	NULL	NULL	NULL	NULL	NULL	NULL	723.6	60	NULL	2019-01-28 11:06:48	155664007	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	172.36	425.4	421.5	426.5	41980	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:08:11	00	01	03	248.2	243.4	243.3	56.42	56.39	56.27	41180	NULL	50.046	1	-30	58.28	42030	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:08:11	155664907	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	169.08	425.6	421.5	426	41180	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:09:28	00	01	03	247.8	242.5	242.9	56.21	56.28	56.13	40960	NULL	50.02	1	80	57.97	41810	40	NULL	NULL	NULL	NULL	NULL	NULL	721.2	60	NULL	2019-01-28 11:09:28	155665843	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	168.62	424.4	420.4	425.4	40960	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:10:49	00	01	03	247.6	242.4	242.9	57.42	57.5	57.38	41840	NULL	50.044	1	40	59.22	42700	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:10:49	155666773	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	172.3	424.1	420.5	425.2	41840	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:12:11	00	01	03	248.3	242.9	243.3	57.18	57.2	57.07	41720	NULL	50.069	1	60	59.04	42570	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:12:11	155667705	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	171.45	425.1	421.2	426.3	41720	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:13:30	00	01	03	248.4	242.8	243.3	57.38	57.25	57.08	41790	NULL	50.085	1	80	59.15	42650	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:13:30	155668648	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	171.71	424.9	421	426.4	41790	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:14:52	00	01	03	248.2	242.4	243.4	57.17	57.25	57.11	41710	NULL	50.089	1	60	59.03	42570	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:14:52	155669587	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	171.53	424.3	420.9	426.4	41710	0	0	0	0	44
NA	2	CT08	01	2019-01-28 11:16:12	00	01	03	248.1	242.6	243	58.2	58.15	58.02	42390	NULL	50.08	1	20	60	43270	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:16:12	155670516	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	174.37	424.6	420.7	425.8	42390	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:17:32	00	01	03	248.2	242.4	243.3	58.56	58.52	58.37	42660	NULL	50.119	1	40	60.37	43530	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:17:32	155671473	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	175.31	424.3	420.9	426.4	42660	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:18:51	00	01	03	248.4	242.9	243.3	58.18	58.23	58.08	42460	NULL	50.107	1	90	60.1	43340	40	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:18:51	155672422	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	174.49	425.2	421.1	426.4	42460	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:20:12	00	01	03	248.5	243.4	243.5	58.9	58.95	58.85	43040	NULL	50.104	1	20	60.92	43930	41	NULL	NULL	NULL	NULL	NULL	NULL	721.1	60	NULL	2019-01-28 11:20:12	155673384	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	176.7	425.7	422	426.3	43040	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:21:34	00	01	03	248.8	243.4	243.6	58.71	58.67	58.53	42880	NULL	50.114	1	20	60.73	43770	41	NULL	NULL	NULL	NULL	NULL	NULL	720.7	60	NULL	2019-01-28 11:21:34	155674346	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	175.91	425.8	422.2	426.7	42880	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:22:54	00	01	03	248.8	243.3	243.5	59.08	59.18	59.04	43200	NULL	50.091	1	70	61.57	44090	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:22:54	155675308	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	177.3	425.9	421.7	426.8	43200	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:24:13	00	01	03	248.9	243.4	243.8	58.99	58.97	58.82	43110	NULL	50.1	1	70	61.45	44000	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:24:13	155676263	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	176.78	426.1	422	427.1	43110	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:25:35	00	01	03	249	243.7	243.9	58.97	58.94	58.78	43110	NULL	50.064	1	50	61.45	44000	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:25:35	155677235	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	176.69	426.3	422.4	427.2	43110	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:26:54	00	01	03	249.1	243.7	244.2	58.7	58.79	58.65	43000	NULL	50.061	1	50	61.27	43880	41	NULL	NULL	NULL	NULL	NULL	NULL	716.2	60	NULL	2019-01-28 11:26:54	155678185	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	176.14	426.5	422.7	427.6	43000	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:28:15	00	01	03	249.6	244.2	244.5	59.24	59.21	59.09	43420	NULL	50.052	1	40	61.88	44310	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:28:15	155679157	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	177.54	427.3	423.4	428.3	43420	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:29:36	00	01	03	249.3	243.5	243.9	59.36	59.33	59.19	43410	NULL	50.049	1	30	61.88	44310	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:29:36	155680136	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	177.66	426.5	422.3	427.6	43410	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:30:56	00	01	03	249.4	244	244.2	59.21	59.32	59.2	43420	NULL	50.066	1	20	61.89	44320	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:30:56	155681087	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	177.73	427	422.9	427.8	43420	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:32:15	00	01	03	248.8	243.5	243.5	59.23	59.26	59.11	43290	NULL	50.062	1	30	61.7	44180	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:32:15	155682073	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	177.6	426.1	422	426.5	43290	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:33:36	00	01	03	248.9	243.4	243.6	60.67	60.79	60.65	44380	NULL	50.027	1	30	63.27	45310	41	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:33:36	155683037	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	182.11	426.1	422	426.9	44380	0	0	0	0	45
NA	2	CT08	01	2019-01-28 11:34:55	00	01	03	248.9	243.4	243.5	59.92	59.76	59.6	43710	NULL	49.995	1	110	62.3	44610	42	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:34:55	155684030	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	179.28	426.2	421.9	426.8	43710	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:36:16	00	01	03	249	243.8	243.6	59.65	59.57	59.4	43580	NULL	49.988	1	90	62.12	44480	42	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:36:16	155685002	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	178.62	426.5	422.4	426.8	43580	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:37:39	00	01	03	249.4	244.1	244.2	60.05	59.99	59.83	43960	NULL	50.005	1	30	62.65	44860	42	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:37:39	155685971	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	179.87	427	423.1	427.9	43960	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:38:55	00	01	03	249.5	244	244.2	60.52	60.49	60.31	44310	NULL	50.047	1	50	63.22	45220	42	NULL	NULL	NULL	NULL	NULL	NULL	715.3	60	NULL	2019-01-28 11:38:55	155686940	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	181.32	427.2	422.9	427.9	44310	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:40:16	00	01	03	249.2	243.5	243.8	60.59	60.49	60.35	44270	NULL	50.053	1	110	63.1	45190	42	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:40:16	155687928	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	181.43	426.3	422.3	427.3	44270	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:41:37	00	01	03	249.2	243.7	243.8	61.89	61.9	61.73	45270	NULL	50.039	1	40	64.6	46210	42	NULL	NULL	NULL	NULL	NULL	NULL	715.3	60	NULL	2019-01-28 11:41:37	155688941	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	185.52	426.6	422.4	427.2	45270	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:42:56	00	01	03	249.8	244.4	244.6	61.39	61.38	61.24	45040	NULL	50.021	1	20	64.25	45960	42	NULL	NULL	NULL	NULL	NULL	NULL	715.3	60	NULL	2019-01-28 11:42:56	155689944	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	184.01	427.7	423.8	428.4	45040	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:44:25	00	01	03	249.2	244	244	61.43	61.54	61.39	45010	NULL	50.009	1	-20	64.17	45950	42	NULL	NULL	NULL	NULL	NULL	NULL	716.1	60	NULL	2019-01-28 11:44:25	155690947	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	184.36	426.9	423.1	427.3	45010	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:45:36	00	01	03	250.1	244.4	244.8	61.72	61.81	61.66	45350	NULL	50.029	1	40	64.71	46290	42	NULL	NULL	NULL	NULL	NULL	NULL	715.3	60	NULL	2019-01-28 11:45:36	155691951	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	185.19	427.9	423.9	429.1	45350	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:47:49	00	01	03	249.6	243.7	244	62.23	62.18	62.01	45530	NULL	49.984	1	10	65.1	46500	42	NULL	NULL	NULL	NULL	NULL	NULL	714.3	60	NULL	2019-01-28 11:47:49	155693623	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	186.42	426.9	422.6	427.9	45530	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:49:07	00	01	03	249.2	243.5	243.8	61.02	61.04	60.9	44630	NULL	49.945	1	-30	64.06	45550	42	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:49:07	155694608	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	182.96	426.4	422.2	427.3	44630	0	0	0	0	46
NA	2	CT08	01	2019-01-28 11:50:32	00	01	03	249.6	244.2	244.2	61.51	61.51	61.36	45080	NULL	49.971	1	-20	64.71	46020	42	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:50:32	155695611	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	184.38	427.5	423.3	427.9	45080	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:51:50	00	01	03	249.2	243.4	243.8	61.29	61.54	61.42	44930	NULL	49.963	1	-110	64.49	45860	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:51:50	155696623	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	184.25	426.3	422.1	427.3	44930	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:53:11	00	01	03	249.3	243.6	243.8	61.13	61.01	60.84	44660	NULL	49.968	1	50	64.1	45580	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:53:11	155697624	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	182.98	426.7	422.3	427.3	44660	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:54:30	00	01	03	249.3	244	244.2	61.63	61.65	61.49	45130	NULL	50.019	1	0	65.08	46060	43	NULL	NULL	NULL	NULL	NULL	NULL	707.8	60	NULL	2019-01-28 11:54:30	155698637	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	184.77	427.2	423.1	427.4	45130	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:55:48	00	01	03	249.7	244.3	244.5	61.15	61.36	61.24	44930	NULL	50.047	1	20	64.94	45850	43	NULL	NULL	NULL	NULL	NULL	NULL	706.1	60	NULL	2019-01-28 11:55:48	155699636	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	183.75	427.7	423.4	428.3	44930	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:57:11	00	01	03	249.9	244.1	244.8	61.72	61.75	61.59	45290	NULL	50.089	1	0	65.07	46210	43	NULL	NULL	NULL	NULL	NULL	NULL	710.2	60	NULL	2019-01-28 11:57:11	155700639	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	185.06	427.6	423.5	429	45290	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:58:30	00	01	03	250.2	244.4	245	61.8	61.83	61.7	45400	NULL	50.105	1	40	65.15	46330	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:58:30	155701647	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	185.33	428.1	424.1	429.2	45400	0	0	0	0	47
NA	2	CT08	01	2019-01-28 11:59:51	00	01	03	250.4	245	245.3	60.87	60.93	60.77	44790	NULL	50.115	1	40	64.28	45710	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 11:59:51	155702648	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	182.57	428.9	424.7	429.6	44790	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:01:17	00	01	03	250.6	244.8	245.4	61.95	62.06	61.9	45610	NULL	50.124	1	20	65.46	46550	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:01:17	155703668	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	185.91	428.9	424.6	430	45610	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:02:30	00	01	03	250.4	244.7	245.1	61.01	61.02	60.86	44850	NULL	50.088	1	0	64.36	45770	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:02:30	155704687	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	182.89	428.7	424.2	429.5	44850	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:03:51	00	01	03	250.8	245	245.4	62.24	62.2	62.02	45780	NULL	50.06	1	-10	65.7	46730	43	NULL	NULL	NULL	NULL	NULL	NULL	711.2	60	NULL	2019-01-28 12:03:51	155705685	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	186.46	429.2	424.9	430.1	45780	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:05:09	00	01	03	250.4	244.3	245.1	62.41	62.63	62.48	45930	NULL	50.019	1	100	65.93	46880	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:05:09	155706721	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	187.52	428.2	424	429.5	45930	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:06:33	00	01	03	250.3	244.5	245.2	62.7	62.82	62.69	46120	NULL	49.988	1	40	66.2	47070	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:06:33	155707723	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	188.21	428.2	424.3	429.5	46120	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:07:50	00	01	03	250	244.2	244.5	62.68	62.62	62.44	45940	NULL	49.944	1	150	65.94	46890	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:07:50	155708757	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	187.74	427.7	423.4	428.6	45940	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:09:11	00	01	03	249.8	244	244.4	63.26	63.2	63.04	46340	NULL	49.94	1	90	66.52	47300	43	NULL	NULL	NULL	NULL	NULL	NULL	711.1	60	NULL	2019-01-28 12:09:11	155709760	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	189.5	427.4	423.2	428.2	46340	0	0	0	0	47
NA	2	CT08	01	2019-01-28 12:10:31	00	01	03	249.4	243.7	244.2	63.01	63.1	62.97	46160	NULL	49.89	1	20	66.35	47130	43	NULL	NULL	NULL	NULL	NULL	NULL	710.3	60	NULL	2019-01-28 12:10:31	155710787	0	NULL	NULL	NULL	NULL	0	0	0	4	NULL	60	189.08	426.7	422.8	427.7	46160	0	0	0	0	47
